page_id,name,SPECIES,ALIGN,EYE,HAIR,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year,Secret Identity,Public Identity,No Dual Identity,Male Characters,Female Characters,Agender Characters,Genderfluid Characters
16168,Semiramis ,Earth-616),Bad Characters,Yellow Eyes,White Hair,Heterosexual Characters,Living Characters,17,34335,1994,1,0,0,0,1,0,0
488560,Farrell ,Earth-616),Neutral Characters,Grey Eyes,Bald,Heterosexual Characters,Living Characters,4,43654,2008,0,1,0,1,0,0,0
4128,Drom ,Earth-616),Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,5,27454,1975,1,0,0,1,0,0,0
18603,Tess Walker ,Earth-616),Bad Characters,Multiple Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,4,33725,1992,0,0,1,0,1,0,0
503023,Mickey Walker ,Earth-616),Good Characters,Green Eyes,Blond Hair,Heterosexual Characters,Living Characters,6,16377,1944,0,1,0,1,0,0,0
505590,Franz Neunmensch ,Earth-616),Bad Characters,Blue Eyes,White Hair,Heterosexual Characters,Deceased Characters,1,16469,1945,1,0,0,1,0,0,0
125496,Legba ,Eternal) ,Bad Characters,Green Eyes,Black Hair,Heterosexual Characters,Living Characters,10,43685,2008,1,0,0,1,0,0,0
83302,Maya ,Hindu) ,Bad Characters,Brown Eyes,Bald,Heterosexual Characters,Living Characters,,32264,1988,0,1,0,0,1,0,0
19657,Invisible Man ,Gade) ,Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,,14702,1940,1,0,0,1,0,0,0
108416,Ricky Landers ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,7,29556,1980,1,0,0,1,0,0,0
686712,Skyline Killer ,Earth-616),Bad Characters,Green Eyes,No Hair,Heterosexual Characters,Deceased Characters,2,34759,1995,1,0,0,1,0,0,0
16018,Hippolyta ,Earth-616),Neutral Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,27,24198,1966,1,0,0,0,1,0,0
555735,Peter Scholl ,Earth-616),Bad Characters,Brown Eyes,Bald,Heterosexual Characters,Deceased Characters,2,43807,2008,1,0,0,1,0,0,0
439702,Gabby Harris ,Earth-616),Bad Characters,Green Eyes,Black Hair,Heterosexual Characters,Living Characters,1,14702,1940,0,1,0,1,0,0,0
555288,Tanya ,Earth-616),Good Characters,White Eyes,Black Hair,Heterosexual Characters,Living Characters,2,43712,2004,1,0,0,0,1,0,0
447758,Frances Dork ,Earth-616),Bad Characters,Violet Eyes,Black Hair,Heterosexual Characters,Deceased Characters,1,14763,1940,0,1,0,1,0,0,0
2497,Triton ,Earth-616),Good Characters,Green Eyes,No Hair,Heterosexual Characters,Living Characters,240,24077,1965,0,0,1,1,0,0,0
519740,Bill ,Cameraman) ,Bad Characters,Green Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,24412,1966,0,0,1,1,0,0,0
516687,Aa-Gorn ,Earth-616),Neutral Characters,Blue Eyes,Black Hair,Heterosexual Characters,Deceased Characters,1,33451,1991,0,0,1,1,0,0,0
5920,Asylum ,Psionex) ,Bad Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,6,33147,1990,1,0,0,0,1,0,0
505603,Javier La Brava ,Earth-616),Good Characters,Blue Eyes,White Hair,Heterosexual Characters,Living Characters,1,32264,1988,0,1,0,1,0,0,0
681649,Michael Peterson ,Earth-616),Neutral Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,5,33909,1992,0,1,0,1,0,0,0
44272,Rooster Cockburn ,Earth-616),Bad Characters,Green Eyes,No Hair,Heterosexual Characters,Living Characters,6,32813,1989,1,0,0,1,0,0,0
3145,William Cross ,Earth-616),Bad Characters,Blue Eyes,White Hair,Heterosexual Characters,,67,29007,1979,1,0,0,1,0,0,0
485915,Attila the Hun ,Earth-616),Bad Characters,Yellow Eyes,Blond Hair,Heterosexual Characters,Living Characters,3,15766,1943,0,0,1,1,0,0,0
417948,L'ai Sau ,Earth-616),Bad Characters,Blue Eyes,Bald,Heterosexual Characters,Living Characters,,32599,1989,0,1,0,1,0,0,0
16948,Squorm ,Earth-616),Neutral Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,5,43557,2002,1,0,0,1,0,0,0
122157,Blackagar Boltagon ,Skrull) ,Bad Characters,Green Eyes,No Hair,Heterosexual Characters,Deceased Characters,9,43473,2008,1,0,0,1,0,0,0
1402,Laynia Petrovna ,Earth-616),Good Characters,Brown Eyes,Blond Hair,Heterosexual Characters,Living Characters,84,27973,1976,1,0,0,0,1,0,0
101369,Dan Smoltz ,Earth-616),Neutral Characters,Brown Eyes,Bald,Heterosexual Characters,Living Characters,1,43504,2008,0,1,0,1,0,0,0
331149,Paul de Kraft ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Deceased Characters,4,14519,1939,0,0,1,1,0,0,0
1530,Bennet du Paris ,Earth-616),Bad Characters,White Eyes,Black Hair,Heterosexual Characters,Living Characters,69,34151,1993,1,0,0,1,0,0,0
2558,Theresa Cassidy ,Earth-616),Good Characters,Green Eyes,Red Hair,Heterosexual Characters,Living Characters,267,29677,1981,1,0,0,0,1,0,0
753618,Captain Nemo ,Earth-616),Good Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,3,43628,2012,0,0,1,1,0,0,0
258475,Roak ,Earth-616),Bad Characters,Violet Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,28491,1978,1,0,0,1,0,0,0
6632,Leila Davis ,Earth-616),Neutral Characters,Blue Eyes,Black Hair,Heterosexual Characters,Deceased Characters,18,32264,1988,0,1,0,0,1,0,0
263055,Yana Li ,Earth-616),Neutral Characters,Yellow Eyeballs,Brown Hair,Heterosexual Characters,Living Characters,3,43686,2009,1,0,0,0,1,0,0
633517,Geronimo ,Earth-616),Neutral Characters,Yellow Eyes,Black Hair,Heterosexual Characters,Living Characters,2,27912,1976,0,1,0,1,0,0,0
503435,Robert Christansen ,Earth-616),Neutral Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,3,43657,2011,0,1,0,1,0,0,0
18186,Venom ,Symbiote) ,Neutral Characters,Variable Eyes,No Hair,Heterosexual Characters,Living Characters,348,30803,1984,1,0,0,0,0,1,0
466586,Kurt Hausner ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,1,15342,1942,1,0,0,1,0,0,0
606303,James Cole ,Earth-616),Neutral Characters,Brown Eyes,Bald,Heterosexual Characters,Living Characters,2,43537,2013,1,0,0,1,0,0,0
518586,Edmund Kenyon ,Earth-616),Bad Characters,Black Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,1,16954,1946,0,1,0,1,0,0,0
188942,Unum ,Earth-616),Bad Characters,White Eyes,Black Hair,Heterosexual Characters,Living Characters,2,43505,2009,1,0,0,0,1,0,0
114041,Linette Martinez ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,5,35034,1995,1,0,0,0,1,0,0
101633,Harriet Homerstone ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,3,34243,1993,0,1,0,0,1,0,0
708782,Leviathan ,Whalesong) ,Good Characters,Black Eyes,No Hair,Heterosexual Characters,Living Characters,2,32264,1988,1,0,0,0,1,0,0
110656,Randall Crowne ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,11,43563,2008,0,1,0,1,0,0,0
725237,Deuteronomy ,Earth-616),Bad Characters,Black Eyes,No Hair,Heterosexual Characters,Living Characters,2,43648,2002,0,0,1,1,0,0,0
27537,Django Maximoff ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,16,28460,1977,1,0,0,1,0,0,0
313879,El-Ta ,Earth-616),Neutral Characters,Yellow Eyes,Bald,Heterosexual Characters,Living Characters,1,43565,2010,0,1,0,0,1,0,0
83894,Barrett Gage ,Earth-616),Bad Characters,Blue Eyes,Red Hair,Heterosexual Characters,Living Characters,1,34425,1994,1,0,0,1,0,0,0
556117,Lincoln Quantrell ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,1,18172,1949,0,1,0,1,0,0,0
184180,Erich Eisenhardt ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Deceased Characters,3,43777,2008,1,0,0,1,0,0,0
64717,Nephrus ,Earth-616),Bad Characters,Black Eyes,Brown Hair,Heterosexual Characters,Living Characters,5,26877,1973,0,0,1,1,0,0,0
36279,Mister Bowers ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,,25873,1970,0,1,0,0,1,0,0
478260,Dal Sendor ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,30651,1983,0,1,0,1,0,0,0
251168,Ceci Ryder ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,31413,1986,0,1,0,0,1,0,0
27059,Hannah Fairmont ,Earth-616),Good Characters,Black Eyes,Brown Hair,Heterosexual Characters,Living Characters,27,35977,1998,0,1,0,0,1,0,0
72934,Maria Russoff ,Earth-616),Neutral Characters,Blue Eyes,Red Hair,Heterosexual Characters,Deceased Characters,3,27395,1975,0,0,1,0,1,0,0
27211,Tina Sapristi ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,3,31717,1986,0,1,0,0,1,0,0
32730,Avatar ,Triumvirate) ,Bad Characters,Violet Eyes,Black Hair,Heterosexual Characters,Deceased Characters,2,33664,1992,0,0,1,1,0,0,0
120941,Ladyfair ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,7,43503,2007,1,0,0,0,1,0,0
88684,Emma la Porte ,Earth-616),Good Characters,Brown Eyes,White Hair,Heterosexual Characters,Living Characters,2,31444,1986,0,1,0,0,1,0,0
730524,Jim Arsdale ,Earth-616),Neutral Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,1,26969,1973,0,0,1,1,0,0,0
683563,Jennifer Grimaldi ,Earth-616),Good Characters,Green Eyes,Red Hair,Heterosexual Characters,Living Characters,1,43596,2011,0,1,0,0,1,0,0
16976,Snoop ,Earth-616),Neutral Characters,Brown Eyes,No Hair,Heterosexual Characters,Living Characters,2,33970,1993,1,0,0,1,0,0,0
281434,Lobe ,Earth-616),Bad Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,9,43778,2009,1,0,0,1,0,0,0
697623,Mauler ,Hobgoblin) ,Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,2,32264,1988,1,0,0,1,0,0,0
30336,Archenemy ,Earth-616),Bad Characters,Red Eyes,Variable Hair,Heterosexual Characters,Living Characters,,36861,2000,1,0,0,1,0,0,0
419669,Stan Collins ,Earth-616),Good Characters,Yellow Eyes,Black Hair,Heterosexual Characters,Living Characters,1,43740,2002,1,0,0,1,0,0,0
503733,Campbell ,Marsten) ,Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,32295,1988,0,1,0,0,1,0,0
653869,Joanie ,LMD) ,Bad Characters,Blue Eyes,Auburn Hair,Heterosexual Characters,Living Characters,2,32264,1988,0,0,1,0,1,0,0
486911,Herr Von Richter ,Earth-616),Bad Characters,Green Eyes,Black Hair,Heterosexual Characters,Deceased Characters,1,15827,1943,0,1,0,1,0,0,0
122193,Reed Richards ,Skrull) ,Bad Characters,Green Eyes,No Hair,Heterosexual Characters,Living Characters,1,43654,2008,1,0,0,1,0,0,0
1914,Xi'an Coy Manh ,Earth-616),Good Characters,Brown Eyes,Black Hair,Homosexual Characters,Living Characters,,29556,1980,1,0,0,0,1,0,0
498813,T.K.O. ,Earth-616),Bad Characters,Brown Eyes,Red Hair,Heterosexual Characters,Living Characters,,34151,1993,0,1,0,0,1,0,0
246364,"James Lucas, Jr. ",Earth-616),Bad Characters,Brown Eyes,Bald,Heterosexual Characters,Deceased Characters,7,33756,1992,1,0,0,1,0,0,0
437919,Sacred One ,Earth-616),Bad Characters,Yellow Eyes,Black Hair,Heterosexual Characters,Deceased Characters,1,14611,1940,1,0,0,1,0,0,0
13213,Jerome Whale ,Earth-616),Bad Characters,Brown Eyes,No Hair,Heterosexual Characters,Living Characters,1,24563,1967,1,0,0,1,0,0,0
715812,Tic ,Earth-616),Neutral Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,6,32264,1988,0,0,1,0,1,0,0
289630,Dorma ,Clones) ,Neutral Characters,Blue Eyes,Auburn Hair,Heterosexual Characters,,5,33329,1991,1,0,0,0,1,0,0
462272,Horth ,Earth-616),Bad Characters,Brown Eyes,Bald,Heterosexual Characters,Living Characters,1,31382,1985,0,1,0,1,0,0,0
386953,Set ,Horse) ,Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,10,26938,1973,1,0,0,1,0,0,0
67374,Robert Fielder ,Earth-616),Good Characters,Blue Eyes,No Hair,Heterosexual Characters,Living Characters,6,33848,1992,1,0,0,1,0,0,0
93214,Andre LeRoux ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,2,34213,1993,1,0,0,1,0,0,0
95237,Scimitar ,Earth-616),Bad Characters,Black Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,8,27912,1976,1,0,0,1,0,0,0
1918,Keeyah ,Earth-616),Good Characters,Brown Eyes,Grey Hair,Heterosexual Characters,Living Characters,5,34973,1995,0,0,1,1,0,0,0
1090,Aragorn ,Earth-616),Good Characters,Brown Eyes,White Hair,Heterosexual Characters,Living Characters,128,24838,1968,0,0,1,1,0,0,0
704207,Simone Jackson ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,,34366,1994,0,1,0,0,1,0,0
744248,Kravo ,Earth-616),Neutral Characters,Blue Eyes,Black Hair,Heterosexual Characters,,2,43502,2006,0,0,1,1,0,0,0
595508,Eimin Worthington ,Earth-616),Bad Characters,No Eyes,Bald,Heterosexual Characters,,10,43598,2013,1,0,0,0,1,0,0
56034,Moy ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,,32264,1988,0,1,0,0,1,0,0
249903,Ethan Domblue ,Earth-616),Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,3,30437,1983,1,0,0,1,0,0,0
16277,Jacques Moreau ,Earth-616),Good Characters,Green Eyes,Black Hair,Heterosexual Characters,Living Characters,2,31382,1985,1,0,0,1,0,0,0
502031,Baron von Wetzel ,Earth-616),Bad Characters,Violet Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,1,16316,1944,0,0,1,1,0,0,0
639632,Rion ,Earth-616),Good Characters,Blue Eyes,Blue Hair,Heterosexual Characters,Deceased Characters,2,34486,1994,0,1,0,1,0,0,0
4565,Abner Jenkins ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,284,23590,1964,0,1,0,1,0,0,0
15632,Shrew ,Warpies) ,Good Characters,Yellow Eyes,Red Hair,Heterosexual Characters,Living Characters,2,34001,1993,1,0,0,0,1,0,0
282507,Hoo ,Earth-616),Bad Characters,Pink Eyes,Black Hair,Heterosexual Characters,Living Characters,1,35765,1997,1,0,0,0,1,0,0
12989,Molecule Man ,Artifical Construct) ,Bad Characters,Green Eyes,Green Hair,Heterosexual Characters,Living Characters,2,27030,1974,0,1,0,1,0,0,0
1043,Alejandro Montoya ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,18,29068,1979,1,0,0,1,0,0,0
184809,Stephen Colbert ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,2,43807,2008,0,1,0,1,0,0,0
1367,Graydon Creed ,Earth-616),Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,52,33970,1993,0,0,1,1,0,0,0
348573,Gregory Dunbar ,Earth-616),Neutral Characters,Green Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,32082,1987,0,1,0,1,0,0,0
671787,Professor Duck ,Earth-616),Neutral Characters,Violet Eyes,Bald,Heterosexual Characters,Living Characters,1,43806,2007,1,0,0,1,0,0,0
641109,Ralph Caccone ,Earth-616),Good Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,8,27334,1974,0,1,0,0,1,0,0
558171,Makoth ,Earth-616),Neutral Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,2,24777,1967,0,1,0,1,0,0,0
19229,Rose ,Blume) ,Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,5,33604,1992,0,1,0,1,0,0,0
511143,Chuck ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,1,23316,1963,0,1,0,1,0,0,0
581775,Baby Face Johnny ,Earth-616),Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,3,32264,1988,1,0,0,1,0,0,0
468731,Rolf Reibel ,Earth-616),Bad Characters,Green Eyes,Black Hair,Heterosexual Characters,Deceased Characters,1,15373,1942,0,1,0,1,0,0,0
13220,Jane Melville ,Earth-616),Good Characters,Blue Eyes,Grey Hair,Heterosexual Characters,Living Characters,,35156,1996,1,0,0,0,1,0,0
400064,Derry Campbell ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,1,43502,2006,1,0,0,0,1,0,0
518369,John Clayton ,Earth-616),Good Characters,Grey Eyes,Black Hair,Heterosexual Characters,Living Characters,33,28277,1977,0,1,0,1,0,0,0
461121,Talo ,Galadorian) ,Good Characters,Green Eyes,Blond Hair,Heterosexual Characters,Living Characters,2,36800,2000,0,1,0,1,0,0,0
36260,Omar Karindu ,Earth-616),Good Characters,Yellow Eyes,Grey Hair,Heterosexual Characters,Living Characters,2,28095,1976,0,0,1,1,0,0,0
259558,Loki Laufeyson ,LMD) ,Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,3,35186,1996,1,0,0,1,0,0,0
69914,Wire ,Earth-616),Good Characters,Red Eyes,White Hair,Heterosexual Characters,Living Characters,1,34090,1993,1,0,0,1,0,0,0
15288,Gordon Dare ,Earth-616),Good Characters,Brown Eyes,Blond Hair,Heterosexual Characters,Living Characters,3,27942,1976,1,0,0,1,0,0,0
725177,Miximixim ,Earth-616),Neutral Characters,Yellow Eyes,Black Hair,Heterosexual Characters,Living Characters,1,34455,1994,0,1,0,1,0,0,0
558355,Sir Ursus ,Earth-616),Good Characters,Green Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,32417,1988,1,0,0,1,0,0,0
2169,Guy Smith ,Earth-616),Good Characters,Purple Eyes,White Hair,Heterosexual Characters,Deceased Characters,50,43678,2001,1,0,0,1,0,0,0
1678,Spider-Man ,Peter Parker),Good Characters,Hazel Eyes,Brown Hair,Heterosexual Characters,Living Characters,4043,22859,1962,1,0,0,1,0,0,0
286814,Gregor Russoff ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,12,29099,1979,1,0,0,1,0,0,0
483267,Sabo ,Earth-616),Good Characters,Blue Eyes,,Heterosexual Characters,Deceased Characters,1,35855,1998,0,1,0,1,0,0,0
262300,Binder ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,1,31382,1985,1,0,0,1,0,0,0
68905,Hughes A\u00eft-Kaci ,Earth-616),Good Characters,Yellow Eyeballs,,Heterosexual Characters,Living Characters,2,35156,1996,1,0,0,1,0,0,0
19554,Edward Passim ,Earth-616),Bad Characters,Blue Eyes,White Hair,Heterosexual Characters,Living Characters,9,34182,1993,0,0,1,1,0,0,0
169312,DeHalle ,Earth-616),Bad Characters,Grey Eyes,,Heterosexual Characters,Living Characters,5,43746,2008,1,0,0,0,1,0,0
479655,Tatiana Arocha ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,6,43623,2007,0,1,0,0,1,0,0
547955,Thomas Davidson ,Earth-616),Good Characters,Green Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,43656,2010,0,1,0,1,0,0,0
18573,Yekaterina ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,4,43650,2004,1,0,0,0,1,0,0
97309,Agent 5 ,Earth-616),Bad Characters,Blue Eyes,Bald,Heterosexual Characters,Living Characters,1,32599,1989,1,0,0,1,0,0,0
471616,Sylvius ,Earth-616),Bad Characters,Green Eyes,Red Hair,Heterosexual Characters,Living Characters,5,43626,2010,1,0,0,0,1,0,0
37751,Monica Rambeau ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,327,32264,1988,1,0,0,0,1,0,0
1252,Fred Davis Jr. ,Earth-616),Good Characters,Blue Eyes,White Hair,Heterosexual Characters,Deceased Characters,81,16650,1945,1,0,0,1,0,0,0
392313,Turg ,Moloid) ,Good Characters,Yellow Eyeballs,No Hair,Heterosexual Characters,Living Characters,59,43534,2010,1,0,0,1,0,0,0
2575,Smoke ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,3,43739,2001,1,0,0,1,0,0,0
477528,Budd Powers ,Earth-616),Good Characters,Yellow Eyes,Black Hair,Heterosexual Characters,Living Characters,1,15493,1942,0,1,0,1,0,0,0
490040,Felix Pavlek ,Earth-616),Bad Characters,Violet Eyes,Black Hair,Heterosexual Characters,Deceased Characters,1,15919,1943,0,1,0,1,0,0,0
242234,Hugin ,Earth-616),Good Characters,Black Eyes,Brown Hair,Heterosexual Characters,Living Characters,32,28703,1978,1,0,0,1,0,0,0
16891,Prune ,Warpies) ,Good Characters,Yellow Eyes,Bald,Heterosexual Characters,Living Characters,1,34090,1993,1,0,0,1,0,0,0
715416,William Perry ,Earth-616),Good Characters,Blue Eyes,Yellow Hair,Heterosexual Characters,Living Characters,1,32021,1987,0,0,1,1,0,0,0
426725,Diane Lamarr ,Earth-616),Good Characters,Green Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,30011,1982,0,1,0,0,1,0,0
342559,Xarus ,Earth-616),Bad Characters,Red Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,9,43687,2010,1,0,0,1,0,0,0
755278,Hulk ,Taskmaster Robot) ,,Hazel Eyes,No Hair,Heterosexual Characters,Living Characters,1,36069,1998,1,0,0,1,0,0,0
79509,Pyre ,Damocles Foundation) ,Bad Characters,Brown Eyes,Blue Hair,Heterosexual Characters,Living Characters,2,36130,1998,1,0,0,1,0,0,0
242131,Mikhail Smerdyakov ,Earth-616),Neutral Characters,Yellow Eyes,Brown Hair,Heterosexual Characters,Living Characters,3,43650,2004,0,1,0,1,0,0,0
350022,Fantomask ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,32387,1988,1,0,0,0,1,0,0
95219,Taniqa Umbaja ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,2,43621,2005,0,1,0,0,1,0,0
27044,Preston Case ,Earth-616),Neutral Characters,Yellow Eyes,No Hair,Heterosexual Characters,Living Characters,5,35977,1998,0,0,1,1,0,0,0
686311,Pandora Peters ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,32264,1988,0,0,1,0,1,0,0
69913,Ginger Beach ,Earth-616),Good Characters,Blue Eyes,Auburn Hair,Heterosexual Characters,Living Characters,19,33482,1991,0,1,0,0,1,0,0
689390,Number 5 ,Sentinel) ,Bad Characters,Violet Eyes,Black Hair,Heterosexual Characters,Deceased Characters,1,25416,1969,1,0,0,1,0,0,0
4081,Ramsey Kole ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,4,30286,1982,1,0,0,1,0,0,0
448467,Joshua Williams ,Earth-616),,Yellow Eyes,Blond Hair,Heterosexual Characters,Living Characters,4,14671,1940,0,1,0,1,0,0,0
584753,Eternal Brain ,Eternal) ,Good Characters,Brown Eyes,No Hair,Heterosexual Characters,Deceased Characters,5,43658,2012,0,1,0,1,0,0,0
66409,Nightstick ,Earth-616),Neutral Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,3,33786,1992,1,0,0,1,0,0,0
16218,Samantha Destine ,Earth-616),Good Characters,Brown Eyes,Red Hair,Heterosexual Characters,Living Characters,20,34516,1994,1,0,0,0,1,0,0
72769,Meredith McCall ,Earth-616),,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,14,25781,1970,1,0,0,0,1,0,0
508424,Beak ,Robber) ,Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,16589,1945,0,0,1,1,0,0,0
504789,Lanie ,Earth-616),Good Characters,Violet Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,43507,2011,1,0,0,0,1,0,0
484650,Doctor Suki ,Earth-616),Bad Characters,Brown Eyes,Bald,Heterosexual Characters,Living Characters,1,15676,1942,0,1,0,1,0,0,0
9018,Sun Tao ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,3,36800,2000,0,1,0,1,0,0,0
430267,Diomedes ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,,2,29160,1979,0,1,0,1,0,0,0
493747,Nancy Sekido ,Earth-616),Bad Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,1,32112,1987,0,1,0,0,1,0,0
390112,Otto Weiss ,Earth-616),Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,33390,1991,1,0,0,1,0,0,0
489841,Sanjay ,Earth-616),Good Characters,Red Eyes,Blond Hair,Heterosexual Characters,Living Characters,10,43780,2011,1,0,0,1,0,0,0
18815,Jack the Ripper ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,12,16497,1945,1,0,0,1,0,0,0
625451,Taramis ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,2,27485,1975,0,0,1,0,1,0,0
16563,Moley ,Warpies) ,Neutral Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,,31413,1986,1,0,0,1,0,0,0
2549,Seth Voelker ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,31,29373,1980,0,1,0,1,0,0,0
528699,Dennis Wells ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,4,43628,2012,0,0,1,1,0,0,0
18481,Mime,,Bad Characters,Brown Eyes,Variable Hair,Heterosexual Characters,Living Characters,1,29403,1980,1,0,0,1,0,0,0
500205,Analisa Medina ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,11,33695,1992,0,0,1,0,1,0,0
175484,Fletcher Heggs ,Earth-616),Bad Characters,Brown Eyes,Green Hair,Heterosexual Characters,Deceased Characters,3,30225,1982,1,0,0,1,0,0,0
511321,Bill ,Security Guard) ,Good Characters,Yellow Eyes,Brown Hair,Heterosexual Characters,Living Characters,4,23346,1963,0,0,1,1,0,0,0
18843,Ellie Jones ,Earth-616),Bad Characters,Black Eyes,Purple Hair,Heterosexual Characters,Living Characters,1,32660,1989,0,1,0,0,1,0,0
459747,Kukulkan ,Earth-616),Bad Characters,Variable Eyes,Variable Hair,Heterosexual Characters,Living Characters,4,24381,1966,1,0,0,1,0,0,0
10107,Ann Darnell ,Earth-616),Bad Characters,Green Eyes,Brown Hair,Heterosexual Characters,Living Characters,53,29556,1980,1,0,0,0,1,0,0
194094,Uno ,Parnormal Law Enforcer) ,Bad Characters,Brown Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,34547,1994,1,0,0,0,1,0,0
